"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/remove/Remove3.feature: [3] Skipping and limiting to a few results after removing a property from nodes affects the result set but not the side effects","115","test_skipping_and_limiting_to_a_few_results_after_removing_a_property_from_nodes_affects_the_result_set_but_not_the_side_effects","tests.tck","Thu May 14 13:57:24 CST 2026","broken","Thu May 14 13:57:24 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal2.feature: [3] Should parse time from string","40","test_should_parse_time_from_string['2140-00:00'-'21:40Z']","tests.tck","Thu May 14 14:00:16 CST 2026","failed","Thu May 14 14:00:16 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/neo4j/PatternPredicates.feature: [22] Matching with complex composite pattern predicate","132","test_matching_with_complex_composite_pattern_predicate","tests.tck","Thu May 14 14:01:31 CST 2026","passed","Thu May 14 14:01:31 CST 2026","","test_neo4j","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier3.feature: [15] Fail any quantifier on type mismatch between list elements and predicate","8","test_fail_any_quantifier_on_type_mismatch_between_list_elements_and_predicate[[false, true]-x % 2 = 0]","tests.tck","Thu May 14 13:59:37 CST 2026","failed","Thu May 14 13:59:37 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier2.feature: [11] Single quantifier with IS NULL predicate","23","test_single_quantifier_with_is_null_predicate[[null, null]-false]","tests.tck","Thu May 14 13:59:30 CST 2026","passed","Thu May 14 13:59:30 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/neo4j/ConstraintAcceptance.feature: [13] Should fail on merge using multiple unique indexes if it found a node matching single property only flipped order","206","test_should_fail_on_merge_using_multiple_unique_indexes_if_it_found_a_node_matching_single_property_only_flipped_order","tests.tck","Thu May 14 14:01:03 CST 2026","failed","Thu May 14 14:01:03 CST 2026","","test_neo4j","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/precedence/Precedence1.feature: [25] Null predicates take precedence over binary boolean operators in every combination of truth values","0","test_null_predicates_take_precedence_over_binary_boolean_operators_in_every_combination_of_truth_values[XOR-IS NOT NULL]","tests.tck","Thu May 14 13:59:13 CST 2026","broken","Thu May 14 13:59:13 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/useCases/triadicSelection/TriadicSelection1.feature: [1] Handling triadic friend of a friend","0","test_handling_triadic_friend_of_a_friend","tests.tck","Thu May 14 14:01:45 CST 2026","broken","Thu May 14 14:01:45 CST 2026","","test_use_cases","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/with-orderBy/WithOrderBy2.feature: [18] Sort by a local date time expression in descending order","136","test_sort_by_a_local_date_time_expression_in_descending_order[a.datetime + duration({days: 4, minutes: 6}) DESC]","tests.tck","Thu May 14 13:58:10 CST 2026","broken","Thu May 14 13:58:10 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/comparison/Comparison2.feature: [5] Comparing NaN","0","test_comparing_nan[0.0 / 0.0-1.0-false]","tests.tck","Thu May 14 13:58:41 CST 2026","broken","Thu May 14 13:58:41 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/with-orderBy/WithOrderBy2.feature: [9] Sort by a list expression in ascending order","163","test_sort_by_a_list_expression_in_ascending_order[[a.list2[1], a.list2[0], a.list[1]] + a.list + a.list2]","tests.tck","Thu May 14 13:58:07 CST 2026","broken","Thu May 14 13:58:07 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier3.feature: [6] Any quantifier on list literal containing lists","30","test_any_quantifier_on_list_literal_containing_lists[[['a']]-size(x) = 3-false]","tests.tck","Thu May 14 13:59:34 CST 2026","passed","Thu May 14 13:59:34 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier4.feature: [4] All quantifier on list literal containing floats","19","test_all_quantifier_on_list_literal_containing_floats[[1.43, 2.1, 3.5]-x = 2.1-false]","tests.tck","Thu May 14 13:59:39 CST 2026","passed","Thu May 14 13:59:39 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier1.feature: [12] None quantifier with IS NOT NULL predicate","140","test_none_quantifier_with_is_not_null_predicate[[34, 0, null, 8, null]-false]","tests.tck","Thu May 14 13:59:22 CST 2026","passed","Thu May 14 13:59:23 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/neo4j/UnwindAcceptance.feature: [13] Nested unwind with mixed types","96","test_nested_unwind_with_mixed_types","tests.tck","Thu May 14 14:01:42 CST 2026","passed","Thu May 14 14:01:42 CST 2026","","test_neo4j","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/match/Match2.feature: [10] Fail when a path has the same variable in a preceding MATCH","96","test_fail_when_a_path_has_the_same_variable_in_a_preceding_match_1[r = ()-[]->()]","tests.tck","Thu May 14 13:56:29 CST 2026","failed","Thu May 14 13:56:29 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal3.feature: [6] Should select date and time into local date time","103","test_should_select_date_and_time_into_local_date_time[datetime({year: 1984, month: 10, day: 11, hour: 12, timezone: '+01:00'})-localtime({hour: 12, minute: 31, second: 14, nanosecond: 645876123})-{date: otherDate, time: otherTime}-'1984-10-11T12:31:14.645876123']","tests.tck","Thu May 14 14:00:22 CST 2026","failed","Thu May 14 14:00:22 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/create/Create1.feature: [9] Create a single node with two properties","11","test_create_a_single_node_with_two_properties","tests.tck","Thu May 14 13:56:05 CST 2026","broken","Thu May 14 13:56:05 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier6.feature: [2] Single quantifier can nest itself and other quantifiers on the same list","63","test_single_quantifier_can_nest_itself_and_other_quantifiers_on_the_same_list[single(y IN list WHERE x % y = 1)-false]","tests.tck","Thu May 14 13:59:43 CST 2026","passed","Thu May 14 13:59:43 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal9.feature: [2] Should truncate datetime","76","test_should_truncate_datetime['year'-date({year: 1984, month: 10, day: 11})-{timezone: 'Europe/Stockholm'}-'1984-01-01T00:00+01:00[Europe/Stockholm]']","tests.tck","Thu May 14 14:00:41 CST 2026","failed","Thu May 14 14:00:41 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/match/Match5.feature: [27] Handling mixed relationship patterns and directions 2","85","test_handling_mixed_relationship_patterns_and_directions_2","tests.tck","Thu May 14 13:56:43 CST 2026","passed","Thu May 14 13:56:44 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/return/Return2.feature: [3] Missing node property should become null","152","test_missing_node_property_should_become_null","tests.tck","Thu May 14 13:57:27 CST 2026","passed","Thu May 14 13:57:27 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/comparison/Comparison1.feature: [7] Comparing maps to maps","73","test_comparing_maps_to_maps[{k: true}-{k: true}-true]","tests.tck","Thu May 14 13:58:38 CST 2026","passed","Thu May 14 13:58:38 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier7.feature: [5] Any quantifier is equal the boolean negative of the all quantifier on the boolean negative of the predicate","79","test_any_quantifier_is_equal_the_boolean_negative_of_the_all_quantifier_on_the_boolean_negative_of_the_predicate[x < 7]","tests.tck","Thu May 14 13:59:44 CST 2026","passed","Thu May 14 13:59:44 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/useCases/triadicSelection/TriadicSelection1.feature: [3] Handling triadic friend of a friend that is not a friend with different relationship type","0","test_handling_triadic_friend_of_a_friend_that_is_not_a_friend_with_different_relationship_type","tests.tck","Thu May 14 14:01:45 CST 2026","broken","Thu May 14 14:01:45 CST 2026","","test_use_cases","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/merge/Merge4.feature: [2] Merge should be able to use properties of bound node in ON MATCH and ON CREATE","106","test_merge_should_be_able_to_use_properties_of_bound_node_in_on_match_and_on_create","tests.tck","Thu May 14 13:57:16 CST 2026","failed","Thu May 14 13:57:16 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/return-orderby/ReturnOrderBy3.feature: [1] Sort on aggregate function and normal property","144","test_sort_on_aggregate_function_and_normal_property","tests.tck","Thu May 14 13:57:38 CST 2026","broken","Thu May 14 13:57:38 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/graph/Graph6.feature: [9] Fail when performing property access on a non-graph element","17","test_fail_when_performing_property_access_on_a_nongraph_element[true]","tests.tck","Thu May 14 13:58:51 CST 2026","failed","Thu May 14 13:58:51 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/match/Match7.feature: [29] Satisfies the open world assumption, relationships between same nodes","221","test_satisfies_the_open_world_assumption_relationships_between_same_nodes","tests.tck","Thu May 14 13:57:00 CST 2026","broken","Thu May 14 13:57:01 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/typeConversion/TypeConversion2.feature: [2] `toInteger()` returning null on non-numerical string","33","test_tointeger_returning_null_on_nonnumerical_string","tests.tck","Thu May 14 14:00:52 CST 2026","passed","Thu May 14 14:00:52 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/match/Match6.feature: [23] Fail when a node has the same variable in the same pattern","105","test_fail_when_a_node_has_the_same_variable_in_the_same_pattern_1[()<-[]-(p), p = ()-[]-()]","tests.tck","Thu May 14 13:56:51 CST 2026","failed","Thu May 14 13:56:51 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal10.feature: [2] Should compute duration between two temporals","33","test_should_compute_duration_between_two_temporals[date('1984-10-11')-date('2015-06-24')-'P30Y8M13D']","tests.tck","Thu May 14 14:00:06 CST 2026","failed","Thu May 14 14:00:06 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/create/Create1.feature: [8] Create a single node with a property and return it","22","test_create_a_single_node_with_a_property_and_return_it","tests.tck","Thu May 14 13:56:05 CST 2026","broken","Thu May 14 13:56:05 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/string/String8.feature: [4] Finding strings starting with whitespace","147","test_finding_strings_starting_with_whitespace","tests.tck","Thu May 14 13:59:51 CST 2026","passed","Thu May 14 13:59:51 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/merge/Merge1.feature: [6] Merge node with prop and label","202","test_merge_node_with_prop_and_label","tests.tck","Thu May 14 13:57:13 CST 2026","passed","Thu May 14 13:57:13 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/merge/Merge1.feature: [5] Merge node should create when it doesn't match, properties and label","173","test_merge_node_should_create_when_it_doesnt_match_properties_and_label","tests.tck","Thu May 14 13:57:12 CST 2026","broken","Thu May 14 13:57:13 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal9.feature: [3] Should truncate localdatetime","29","test_should_truncate_localdatetime['quarter'-datetime({year: 1984, month: 11, day: 11, hour: 12, minute: 31, second: 14, nanosecond: 645876123, timezone: '+01:00'})-{}-'1984-10-01T00:00']","tests.tck","Thu May 14 14:00:45 CST 2026","failed","Thu May 14 14:00:45 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal2.feature: [3] Should parse time from string","34","test_should_parse_time_from_string['21:40:32+01:00'-'21:40:32+01:00']","tests.tck","Thu May 14 14:00:15 CST 2026","broken","Thu May 14 14:00:15 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/clauses/match/Match1.feature: [9] Fail when a relationship has the same variable in the same pattern","142","test_fail_when_a_relationship_has_the_same_variable_in_the_same_pattern[()-[*]-()-[r]-(), (), ()-[*]-(r)]","tests.tck","Thu May 14 13:56:23 CST 2026","failed","Thu May 14 13:56:23 CST 2026","","test_clauses","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/temporal/Temporal10.feature: [5] Should compute duration between two temporals in seconds","48","test_should_compute_duration_between_two_temporals_in_seconds[localdatetime('2015-07-21T21:40:32.142')-localtime('16:30')-'PT-5H-10M-32.142S']","tests.tck","Thu May 14 14:00:12 CST 2026","failed","Thu May 14 14:00:12 CST 2026","","test_expressions","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/useCases/triadicSelection/TriadicSelection1.feature: [18] Handling triadic friend of a friend that is a friend with implicit subset of labels","0","test_handling_triadic_friend_of_a_friend_that_is_a_friend_with_implicit_subset_of_labels","tests.tck","Thu May 14 14:01:45 CST 2026","broken","Thu May 14 14:01:45 CST 2026","","test_use_cases","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/neo4j/IndexAcceptance.feature: [11] Should allow AND and OR with index and regex predicates","302","test_should_allow_and_and_or_with_index_and_regex_predicates","tests.tck","Thu May 14 14:01:09 CST 2026","broken","Thu May 14 14:01:09 CST 2026","","test_neo4j","",""
"/Users/dpp/*project/newdb/cyphertck/gdm-tck/features/0-original/expressions/quantifier/Quantifier11.feature: [3] Any quantifier is always true if the single or the all quantifier is true","113","test_any_quantifier_is_always_true_if_the_single_or_the_all_quantifier_is_true[x IN list WHERE x = 2]","tests.tck","Thu May 14 13:59:24 CST 2026","broken","Thu May 14 13:59:24 CST 2026","","test_expressions","",""
